month,year,admin_ascii,total_cases,confirmed_cases
11,2015,vaupes,,
11,2015,vichada,14,13
11,2016,amazonas,5,2
11,2016,antioquia,965,318
11,2016,arauca,3,2
11,2016,atlantico,77,24
11,2016,bogota,,
11,2016,bolivar,53,12
11,2016,boyaca,83,32
11,2016,caldas,17,14
11,2016,caqueta,12,4
11,2016,casanare,23,2
11,2016,cauca,16,9
11,2016,cesar,73,5
11,2016,choco,10,8
11,2016,cordoba,37,12
11,2016,cundinamarca,68,21
11,2016,exterior,4,3
11,2016,guainia,2,2
11,2016,guajira,19,4
11,2016,guaviare,12,9
11,2016,huila,334,33
11,2016,magdalena,19,6
11,2016,meta,75,8
11,2016,nari�o,14,9
11,2016,norte santander,222,53
11,2016,procedencia desconocida,,
11,2016,putumayo,56,1
11,2016,quindio,62,4
11,2016,risaralda,34,15
11,2016,san andres,3,2
11,2016,santander,263,54
11,2016,sucre,69,9
11,2016,tolima,337,20
11,2016,valle,657,154
11,2016,vaupes,,
11,2016,vichada,12,7
11,2017,amazonas,8,0
11,2017,antioquia,198,48
11,2017,arauca,12,2
11,2017,atlantico,218,176
11,2017,bogota,,
11,2017,bolivar,34,3
11,2017,boyaca,,
11,2017,caldas,3,0
11,2017,caqueta,31,7
11,2017,casanare,22,0
11,2017,cauca,3,1
11,2017,cesar,39,2
11,2017,choco,,
11,2017,cordoba,53,31
11,2017,cundinamarca,88,21
11,2017,exterior,3,2
11,2017,guainia,,
11,2017,guajira,14,11
11,2017,guaviare,9,5
11,2017,huila,71,19
11,2017,magdalena,13,6
11,2017,meta,60,8
11,2017,nari�o,13,11
11,2017,norte santander,103,17
11,2017,procedencia desconocida,1,1
11,2017,putumayo,25,2
11,2017,quindio,28,5
11,2017,risaralda,9,5
11,2017,san andres,2,2
11,2017,santander,103,12
11,2017,sucre,27,3
11,2017,tolima,203,20
11,2017,valle,290,46
11,2017,vaupes,,
11,2017,vichada,5,2
12,2007,amazonas,,
12,2007,antioquia,13,5
12,2007,arauca,17,1
12,2007,atlantico,355,320
12,2007,bogota,,
12,2007,bolivar,64,23
12,2007,boyaca,11,4
12,2007,caldas,20,15
12,2007,caqueta,17,15
12,2007,casanare,12,2
12,2007,cauca,5,2
12,2007,cesar,72,16
12,2007,choco,1,0
12,2007,cordoba,24,8
12,2007,cundinamarca,29,25
12,2007,exterior,2,0
12,2007,guainia,2,2
12,2007,guajira,73,51
12,2007,guaviare,10,9
12,2007,huila,129,31
12,2007,magdalena,139,136
12,2007,meta,98,19
12,2007,nari�o,3,0
12,2007,norte santander,265,73
12,2007,procedencia desconocida,18,14
12,2007,putumayo,22,8
12,2007,quindio,91,13
12,2007,risaralda,41,15
12,2007,san andres,5,4
12,2007,santander,439,78
12,2007,sucre,107,14
12,2007,tolima,144,18
12,2007,valle,58,36
12,2007,vaupes,1,0
12,2007,vichada,4,1
12,2008,amazonas,,
12,2008,antioquia,231,70
12,2008,arauca,78,9
12,2008,atlantico,429,329
12,2008,bogota,,
12,2008,bolivar,126,77
12,2008,boyaca,11,2
12,2008,caldas,13,9
12,2008,caqueta,23,5
12,2008,casanare,128,23
12,2008,cauca,23,5
12,2008,cesar,66,12
12,2008,choco,13,5
12,2008,cordoba,54,32
12,2008,cundinamarca,55,27
12,2008,exterior,1,0
12,2008,guainia,29,4
12,2008,guajira,45,23
12,2008,guaviare,22,22
12,2008,huila,199,49
12,2008,magdalena,49,36
12,2008,meta,128,40
12,2008,nari�o,3,1
12,2008,norte santander,310,67
12,2008,procedencia desconocida,9,7
12,2008,putumayo,38,9
12,2008,quindio,85,29
12,2008,risaralda,36,11
12,2008,san andres,1,0
12,2008,santander,424,104
12,2008,sucre,93,20
12,2008,tolima,127,42
12,2008,valle,174,71
12,2008,vaupes,,
12,2008,vichada,15,2
12,2009,amazonas,1,0
12,2009,antioquia,156,132
12,2009,arauca,61,20
12,2009,atlantico,177,156
12,2009,bogota,,
12,2009,bolivar,20,13
12,2009,boyaca,35,16
12,2009,caldas,56,53
12,2009,caqueta,3,2
12,2009,casanare,23,8
12,2009,cauca,78,40
12,2009,cesar,146,62
12,2009,choco,2,2
12,2009,cordoba,6,3
12,2009,cundinamarca,133,64
12,2009,exterior,4,1
12,2009,guainia,1,0
12,2009,guajira,50,36
12,2009,guaviare,31,29
12,2009,huila,472,233
12,2009,magdalena,70,54
12,2009,meta,105,28
12,2009,nari�o,6,6
12,2009,norte santander,536,275
12,2009,procedencia desconocida,18,13
12,2009,putumayo,34,13
12,2009,quindio,137,68
12,2009,risaralda,144,99
12,2009,san andres,1,0
12,2009,santander,685,148
12,2009,sucre,60,11
12,2009,tolima,493,117
12,2009,valle,838,408
12,2009,vaupes,,
12,2009,vichada,,
12,2010,amazonas,1,0
12,2010,antioquia,185,15
12,2010,arauca,9,0
12,2010,atlantico,169,37
12,2010,bogota,,
12,2010,bolivar,127,1
12,2010,boyaca,23,12
12,2010,caldas,24,15
12,2010,caqueta,23,2
12,2010,casanare,24,0
12,2010,cauca,25,7
12,2010,cesar,72,13
12,2010,choco,16,1
12,2010,cordoba,35,0
12,2010,cundinamarca,75,7
12,2010,exterior,3,0
12,2010,guainia,1,0
12,2010,guajira,36,10
12,2010,guaviare,7,1
12,2010,huila,139,69
12,2010,magdalena,54,5
12,2010,meta,136,11
12,2010,nari�o,6,0
12,2010,norte santander,289,65
12,2010,procedencia desconocida,3,0
12,2010,putumayo,19,1
12,2010,quindio,86,2
12,2010,risaralda,61,0
12,2010,san andres,1,0
12,2010,santander,138,9
12,2010,sucre,110,13
12,2010,tolima,138,4
12,2010,valle,307,35
12,2010,vaupes,,
12,2010,vichada,2,2
12,2011,amazonas,3,0
12,2011,antioquia,93,41
12,2011,arauca,8,2
12,2011,atlantico,92,56
12,2011,bogota,,
12,2011,bolivar,22,14
12,2011,boyaca,9,8
12,2011,caldas,6,3
12,2011,caqueta,73,29
12,2011,casanare,53,27
12,2011,cauca,50,11
12,2011,cesar,77,18
12,2011,choco,12,0
12,2011,cordoba,89,50
12,2011,cundinamarca,71,28
12,2011,exterior,2,1
12,2011,guainia,2,1
12,2011,guajira,70,61
12,2011,guaviare,14,11
12,2011,huila,248,112
12,2011,magdalena,19,15
12,2011,meta,211,41
12,2011,nari�o,1,0
12,2011,norte santander,154,34
12,2011,procedencia desconocida,20,11
12,2011,putumayo,29,12
12,2011,quindio,75,3
12,2011,risaralda,41,6
12,2011,san andres,17,17
12,2011,santander,116,45
12,2011,sucre,94,13
12,2011,tolima,170,22
12,2011,valle,152,44
12,2011,vaupes,1,0
12,2011,vichada,5,3
12,2012,amazonas,8,2
12,2012,antioquia,122,78
12,2012,arauca,26,7
12,2012,atlantico,253,145
12,2012,bogota,5,1
12,2012,bolivar,95,78
12,2012,boyaca,17,10
12,2012,caldas,5,5
12,2012,caqueta,26,9
12,2012,casanare,92,30
12,2012,cauca,19,8
12,2012,cesar,422,146
12,2012,choco,2,0
12,2012,cordoba,64,40
12,2012,cundinamarca,206,67
12,2012,exterior,3,1
12,2012,guainia,,
12,2012,guajira,106,81
12,2012,guaviare,11,7
12,2012,huila,200,51
12,2012,magdalena,93,67
12,2012,meta,234,55
12,2012,nari�o,10,10
12,2012,norte santander,368,119
12,2012,procedencia desconocida,,
12,2012,putumayo,171,29
12,2012,quindio,26,3
12,2012,risaralda,7,2
12,2012,san andres,1,1
12,2012,santander,430,173
12,2012,sucre,145,69
12,2012,tolima,475,119
12,2012,valle,272,150
12,2012,vaupes,2,0
12,2012,vichada,2,1
12,2013,amazonas,22,7
12,2013,antioquia,397,247
12,2013,arauca,74,34
12,2013,atlantico,535,365
12,2013,bogota,10,6
12,2013,bolivar,323,261
12,2013,boyaca,49,42
12,2013,caldas,43,36
12,2013,caqueta,80,35
12,2013,casanare,255,72
12,2013,cauca,39,18
12,2013,cesar,272,81
12,2013,choco,11,7
12,2013,cordoba,125,95
12,2013,cundinamarca,265,117
12,2013,exterior,15,9
12,2013,guainia,5,3
12,2013,guajira,173,165
12,2013,guaviare,16,16
12,2013,huila,338,168
12,2013,magdalena,217,152
12,2013,meta,626,187
12,2013,nari�o,47,32
12,2013,norte santander,590,298
12,2013,procedencia desconocida,,
12,2013,putumayo,109,32
12,2013,quindio,135,42
12,2013,risaralda,41,29
12,2013,san andres,7,6
12,2013,santander,1124,386
12,2013,sucre,235,115
12,2013,tolima,780,195
12,2013,valle,1436,754
12,2013,vaupes,2,1
12,2013,vichada,17,13
12,2014,amazonas,47,10
12,2014,antioquia,871,346
12,2014,arauca,74,8
12,2014,atlantico,841,260
12,2014,bogota,25,10
12,2014,bolivar,225,109
12,2014,boyaca,58,44
12,2014,caldas,133,76
12,2014,caqueta,76,25
12,2014,casanare,127,12
12,2014,cauca,38,16
12,2014,cesar,375,102
12,2014,choco,12,12
12,2014,cordoba,198,127
12,2014,cundinamarca,585,274
12,2014,exterior,21,8
12,2014,guainia,8,2
12,2014,guajira,96,64
12,2014,guaviare,14,2
12,2014,huila,923,313
12,2014,magdalena,131,56
12,2014,meta,499,104
12,2014,nari�o,49,40
12,2014,norte santander,721,185
12,2014,procedencia desconocida,,
12,2014,putumayo,117,1
12,2014,quindio,336,64
12,2014,risaralda,87,52
12,2014,san andres,35,10
12,2014,santander,1111,262
12,2014,sucre,429,141
12,2014,tolima,1432,223
12,2014,valle,1203,472
12,2014,vaupes,,
12,2014,vichada,3,0
12,2015,amazonas,7,3
12,2015,antioquia,915,562
12,2015,arauca,71,6
12,2015,atlantico,596,305
12,2015,bogota,,
12,2015,bolivar,255,55
12,2015,boyaca,57,31
12,2015,caldas,54,39
12,2015,caqueta,93,29
12,2015,casanare,44,8
12,2015,cauca,71,35
12,2015,cesar,485,118
12,2015,choco,23,12
12,2015,cordoba,182,104
12,2015,cundinamarca,255,149
12,2015,exterior,4,4
12,2015,guainia,5,0
12,2015,guajira,86,70
12,2015,guaviare,7,3
12,2015,huila,559,215
12,2015,magdalena,221,71
12,2015,meta,129,18
12,2015,nari�o,32,25
12,2015,norte santander,525,203
12,2015,procedencia desconocida,,
12,2015,putumayo,93,5
12,2015,quindio,97,29
12,2015,risaralda,96,51
12,2015,san andres,10,7
12,2015,santander,413,111
12,2015,sucre,118,49
12,2015,tolima,712,154
12,2015,valle,1237,488
12,2015,vaupes,,
12,2015,vichada,8,3
12,2016,amazonas,5,1
12,2016,antioquia,564,160
12,2016,arauca,5,2
12,2016,atlantico,54,17
12,2016,bogota,,
12,2016,bolivar,32,20
12,2016,boyaca,93,26
12,2016,caldas,5,3
12,2016,caqueta,14,4
12,2016,casanare,25,0
12,2016,cauca,3,2
12,2016,cesar,60,3
12,2016,choco,5,5
12,2016,cordoba,21,5
12,2016,cundinamarca,77,15
12,2016,exterior,1,1
12,2016,guainia,1,0
12,2016,guajira,9,5
12,2016,guaviare,6,3
12,2016,huila,241,17
12,2016,magdalena,15,2
12,2016,meta,66,5
12,2016,nari�o,22,10
12,2016,norte santander,121,30
12,2016,procedencia desconocida,1,1
12,2016,putumayo,24,0
12,2016,quindio,58,2
12,2016,risaralda,25,4
12,2016,san andres,1,1
12,2016,santander,138,27
12,2016,sucre,25,0
12,2016,tolima,280,15
12,2016,valle,544,107
12,2016,vaupes,,
12,2016,vichada,5,5
12,2017,amazonas,3,2
12,2017,antioquia,136,45
12,2017,arauca,3,0
12,2017,atlantico,242,163
12,2017,bogota,,
12,2017,bolivar,19,5
12,2017,boyaca,2,2
12,2017,caldas,2,1
12,2017,caqueta,17,4
12,2017,casanare,13,0
12,2017,cauca,9,0
12,2017,cesar,37,3
12,2017,choco,4,3
12,2017,cordoba,37,19
12,2017,cundinamarca,75,28
12,2017,exterior,1,1
12,2017,guainia,,
12,2017,guajira,26,24
12,2017,guaviare,12,9
12,2017,huila,52,8
12,2017,magdalena,12,9
12,2017,meta,66,22
12,2017,nari�o,3,3
12,2017,norte santander,121,27
12,2017,procedencia desconocida,,
12,2017,putumayo,28,2
12,2017,quindio,27,2
12,2017,risaralda,8,2
12,2017,san andres,3,2
12,2017,santander,73,11
12,2017,sucre,15,3
12,2017,tolima,153,18
12,2017,valle,170,24
12,2017,vaupes,,
12,2017,vichada,1,0
