month,city_ascii,year,total_cases,confirmed_cases,city_ascii,lat,lng,admin_ascii,population,population_proper
5,sardinata,2010,1,0,sardinata,8.0836,-72.8003,norte de santander,22583,22583
1,sardinata,2011,1,0,sardinata,8.0836,-72.8003,norte de santander,22583,22583
7,sardinata,2011,2,2,sardinata,8.0836,-72.8003,norte de santander,22583,22583
8,sardinata,2011,6,3,sardinata,8.0836,-72.8003,norte de santander,22583,22583
11,sardinata,2011,3,0,sardinata,8.0836,-72.8003,norte de santander,22583,22583
4,sardinata,2011,2,0,sardinata,8.0836,-72.8003,norte de santander,22583,22583
5,sardinata,2011,1,1,sardinata,8.0836,-72.8003,norte de santander,22583,22583
9,sardinata,2011,2,0,sardinata,8.0836,-72.8003,norte de santander,22583,22583
6,sardinata,2011,1,1,sardinata,8.0836,-72.8003,norte de santander,22583,22583
1,sardinata,2012,1,0,sardinata,8.0836,-72.8003,norte de santander,22583,22583
12,sardinata,2012,1,0,sardinata,8.0836,-72.8003,norte de santander,22583,22583
9,sardinata,2012,1,0,sardinata,8.0836,-72.8003,norte de santander,22583,22583
4,sardinata,2012,1,1,sardinata,8.0836,-72.8003,norte de santander,22583,22583
11,sardinata,2012,3,2,sardinata,8.0836,-72.8003,norte de santander,22583,22583
7,sardinata,2012,1,0,sardinata,8.0836,-72.8003,norte de santander,22583,22583
7,sardinata,2013,5,2,sardinata,8.0836,-72.8003,norte de santander,22583,22583
2,sardinata,2013,3,1,sardinata,8.0836,-72.8003,norte de santander,22583,22583
8,sardinata,2013,2,2,sardinata,8.0836,-72.8003,norte de santander,22583,22583
3,sardinata,2013,2,0,sardinata,8.0836,-72.8003,norte de santander,22583,22583
9,sardinata,2013,2,1,sardinata,8.0836,-72.8003,norte de santander,22583,22583
12,sardinata,2013,1,1,sardinata,8.0836,-72.8003,norte de santander,22583,22583
1,sardinata,2013,1,0,sardinata,8.0836,-72.8003,norte de santander,22583,22583
4,sardinata,2013,2,2,sardinata,8.0836,-72.8003,norte de santander,22583,22583
11,sardinata,2013,2,2,sardinata,8.0836,-72.8003,norte de santander,22583,22583
10,sardinata,2013,1,0,sardinata,8.0836,-72.8003,norte de santander,22583,22583
5,sardinata,2014,13,6,sardinata,8.0836,-72.8003,norte de santander,22583,22583
7,sardinata,2014,8,6,sardinata,8.0836,-72.8003,norte de santander,22583,22583
8,sardinata,2014,3,0,sardinata,8.0836,-72.8003,norte de santander,22583,22583
4,sardinata,2014,6,2,sardinata,8.0836,-72.8003,norte de santander,22583,22583
6,sardinata,2014,14,3,sardinata,8.0836,-72.8003,norte de santander,22583,22583
11,sardinata,2014,6,3,sardinata,8.0836,-72.8003,norte de santander,22583,22583
3,sardinata,2014,10,1,sardinata,8.0836,-72.8003,norte de santander,22583,22583
1,sardinata,2014,3,1,sardinata,8.0836,-72.8003,norte de santander,22583,22583
12,sardinata,2014,2,0,sardinata,8.0836,-72.8003,norte de santander,22583,22583
10,sardinata,2014,9,2,sardinata,8.0836,-72.8003,norte de santander,22583,22583
9,sardinata,2014,5,2,sardinata,8.0836,-72.8003,norte de santander,22583,22583
2,sardinata,2014,1,1,sardinata,8.0836,-72.8003,norte de santander,22583,22583
9,sardinata,2015,7,4,sardinata,8.0836,-72.8003,norte de santander,22583,22583
11,sardinata,2015,3,1,sardinata,8.0836,-72.8003,norte de santander,22583,22583
12,sardinata,2015,8,4,sardinata,8.0836,-72.8003,norte de santander,22583,22583
8,sardinata,2015,4,2,sardinata,8.0836,-72.8003,norte de santander,22583,22583
4,sardinata,2015,5,1,sardinata,8.0836,-72.8003,norte de santander,22583,22583
10,sardinata,2015,2,0,sardinata,8.0836,-72.8003,norte de santander,22583,22583
6,sardinata,2015,5,2,sardinata,8.0836,-72.8003,norte de santander,22583,22583
7,sardinata,2015,1,0,sardinata,8.0836,-72.8003,norte de santander,22583,22583
1,sardinata,2015,1,0,sardinata,8.0836,-72.8003,norte de santander,22583,22583
2,sardinata,2015,5,3,sardinata,8.0836,-72.8003,norte de santander,22583,22583
8,sardinata,2016,2,1,sardinata,8.0836,-72.8003,norte de santander,22583,22583
1,sardinata,2016,10,7,sardinata,8.0836,-72.8003,norte de santander,22583,22583
2,sardinata,2016,9,3,sardinata,8.0836,-72.8003,norte de santander,22583,22583
3,sardinata,2016,3,0,sardinata,8.0836,-72.8003,norte de santander,22583,22583
11,sardinata,2016,1,0,sardinata,8.0836,-72.8003,norte de santander,22583,22583
5,sardinata,2016,7,1,sardinata,8.0836,-72.8003,norte de santander,22583,22583
4,sardinata,2016,2,0,sardinata,8.0836,-72.8003,norte de santander,22583,22583
6,sardinata,2016,2,0,sardinata,8.0836,-72.8003,norte de santander,22583,22583
7,sardinata,2017,3,0,sardinata,8.0836,-72.8003,norte de santander,22583,22583
8,sardinata,2017,2,1,sardinata,8.0836,-72.8003,norte de santander,22583,22583
2,sardinata,2017,1,0,sardinata,8.0836,-72.8003,norte de santander,22583,22583
6,sardinata,2017,1,1,sardinata,8.0836,-72.8003,norte de santander,22583,22583
1,sardinata,2017,1,1,sardinata,8.0836,-72.8003,norte de santander,22583,22583
2,sasaima,2007,1,1,sasaima,4.965,-74.4347,cundinamarca,,
7,sasaima,2008,1,0,sasaima,4.965,-74.4347,cundinamarca,,
5,sasaima,2008,1,1,sasaima,4.965,-74.4347,cundinamarca,,
1,sasaima,2008,1,0,sasaima,4.965,-74.4347,cundinamarca,,
4,sasaima,2009,1,0,sasaima,4.965,-74.4347,cundinamarca,,
6,sasaima,2010,9,3,sasaima,4.965,-74.4347,cundinamarca,,
5,sasaima,2010,33,5,sasaima,4.965,-74.4347,cundinamarca,,
4,sasaima,2010,23,3,sasaima,4.965,-74.4347,cundinamarca,,
8,sasaima,2010,3,0,sasaima,4.965,-74.4347,cundinamarca,,
3,sasaima,2010,14,5,sasaima,4.965,-74.4347,cundinamarca,,
1,sasaima,2010,3,1,sasaima,4.965,-74.4347,cundinamarca,,
2,sasaima,2010,1,0,sasaima,4.965,-74.4347,cundinamarca,,
9,sasaima,2010,1,0,sasaima,4.965,-74.4347,cundinamarca,,
11,sasaima,2010,1,1,sasaima,4.965,-74.4347,cundinamarca,,
6,sasaima,2011,1,1,sasaima,4.965,-74.4347,cundinamarca,,
1,sasaima,2012,2,2,sasaima,4.965,-74.4347,cundinamarca,,
9,sasaima,2012,5,5,sasaima,4.965,-74.4347,cundinamarca,,
10,sasaima,2012,7,7,sasaima,4.965,-74.4347,cundinamarca,,
12,sasaima,2012,1,0,sasaima,4.965,-74.4347,cundinamarca,,
8,sasaima,2012,1,1,sasaima,4.965,-74.4347,cundinamarca,,
5,sasaima,2012,1,0,sasaima,4.965,-74.4347,cundinamarca,,
7,sasaima,2012,1,1,sasaima,4.965,-74.4347,cundinamarca,,
2,sasaima,2013,1,1,sasaima,4.965,-74.4347,cundinamarca,,
5,sasaima,2013,2,2,sasaima,4.965,-74.4347,cundinamarca,,
1,sasaima,2013,2,2,sasaima,4.965,-74.4347,cundinamarca,,
4,sasaima,2013,1,1,sasaima,4.965,-74.4347,cundinamarca,,
9,sasaima,2013,3,2,sasaima,4.965,-74.4347,cundinamarca,,
10,sasaima,2013,2,2,sasaima,4.965,-74.4347,cundinamarca,,
7,sasaima,2013,1,1,sasaima,4.965,-74.4347,cundinamarca,,
6,sasaima,2013,2,2,sasaima,4.965,-74.4347,cundinamarca,,
8,sasaima,2013,1,0,sasaima,4.965,-74.4347,cundinamarca,,
1,sasaima,2014,4,3,sasaima,4.965,-74.4347,cundinamarca,,
6,sasaima,2014,2,1,sasaima,4.965,-74.4347,cundinamarca,,
5,sasaima,2014,2,2,sasaima,4.965,-74.4347,cundinamarca,,
3,sasaima,2014,2,2,sasaima,4.965,-74.4347,cundinamarca,,
9,sasaima,2014,2,2,sasaima,4.965,-74.4347,cundinamarca,,
12,sasaima,2014,2,2,sasaima,4.965,-74.4347,cundinamarca,,
10,sasaima,2014,1,0,sasaima,4.965,-74.4347,cundinamarca,,
11,sasaima,2014,1,1,sasaima,4.965,-74.4347,cundinamarca,,
4,sasaima,2014,1,0,sasaima,4.965,-74.4347,cundinamarca,,
8,sasaima,2014,2,2,sasaima,4.965,-74.4347,cundinamarca,,
2,sasaima,2014,1,1,sasaima,4.965,-74.4347,cundinamarca,,
2,sasaima,2015,7,6,sasaima,4.965,-74.4347,cundinamarca,,
5,sasaima,2015,12,4,sasaima,4.965,-74.4347,cundinamarca,,
7,sasaima,2015,9,2,sasaima,4.965,-74.4347,cundinamarca,,
11,sasaima,2015,4,3,sasaima,4.965,-74.4347,cundinamarca,,
6,sasaima,2015,14,7,sasaima,4.965,-74.4347,cundinamarca,,
1,sasaima,2015,4,3,sasaima,4.965,-74.4347,cundinamarca,,
3,sasaima,2015,4,2,sasaima,4.965,-74.4347,cundinamarca,,
10,sasaima,2015,8,3,sasaima,4.965,-74.4347,cundinamarca,,
8,sasaima,2015,7,1,sasaima,4.965,-74.4347,cundinamarca,,
4,sasaima,2015,4,3,sasaima,4.965,-74.4347,cundinamarca,,
9,sasaima,2015,2,1,sasaima,4.965,-74.4347,cundinamarca,,
12,sasaima,2015,1,0,sasaima,4.965,-74.4347,cundinamarca,,
5,sasaima,2016,3,1,sasaima,4.965,-74.4347,cundinamarca,,
6,sasaima,2016,1,0,sasaima,4.965,-74.4347,cundinamarca,,
7,sasaima,2016,2,1,sasaima,4.965,-74.4347,cundinamarca,,
10,sasaima,2016,1,0,sasaima,4.965,-74.4347,cundinamarca,,
1,sasaima,2016,2,1,sasaima,4.965,-74.4347,cundinamarca,,
2,sasaima,2016,1,1,sasaima,4.965,-74.4347,cundinamarca,,
3,sasaima,2016,1,1,sasaima,4.965,-74.4347,cundinamarca,,
12,sasaima,2016,1,0,sasaima,4.965,-74.4347,cundinamarca,,
11,sasaima,2017,1,0,sasaima,4.965,-74.4347,cundinamarca,,
7,sasaima,2017,2,0,sasaima,4.965,-74.4347,cundinamarca,,
5,sasaima,2017,1,1,sasaima,4.965,-74.4347,cundinamarca,,
10,sasaima,2017,1,0,sasaima,4.965,-74.4347,cundinamarca,,
12,sasaima,2017,1,0,sasaima,4.965,-74.4347,cundinamarca,,
4,sasaima,2017,1,1,sasaima,4.965,-74.4347,cundinamarca,,
1,sasaima,2017,1,0,sasaima,4.965,-74.4347,cundinamarca,,
6,sativanorte,2013,1,1,sativanorte,6.1314,-72.7075,boyaca,2339,2339
12,segovia,2008,1,0,segovia,7.0781,-74.7017,antioquia,38661,38661
11,segovia,2008,2,2,segovia,7.0781,-74.7017,antioquia,38661,38661
6,segovia,2008,1,0,segovia,7.0781,-74.7017,antioquia,38661,38661
5,segovia,2008,2,2,segovia,7.0781,-74.7017,antioquia,38661,38661
7,segovia,2008,1,1,segovia,7.0781,-74.7017,antioquia,38661,38661
3,segovia,2008,1,0,segovia,7.0781,-74.7017,antioquia,38661,38661
9,segovia,2008,2,1,segovia,7.0781,-74.7017,antioquia,38661,38661
,segovia,2008,1,1,segovia,7.0781,-74.7017,antioquia,38661,38661
2,segovia,2008,1,1,segovia,7.0781,-74.7017,antioquia,38661,38661
6,segovia,2009,4,4,segovia,7.0781,-74.7017,antioquia,38661,38661
7,segovia,2009,2,2,segovia,7.0781,-74.7017,antioquia,38661,38661
11,segovia,2009,5,5,segovia,7.0781,-74.7017,antioquia,38661,38661
8,segovia,2009,2,2,segovia,7.0781,-74.7017,antioquia,38661,38661
5,segovia,2009,1,1,segovia,7.0781,-74.7017,antioquia,38661,38661
10,segovia,2009,5,5,segovia,7.0781,-74.7017,antioquia,38661,38661
12,segovia,2009,1,1,segovia,7.0781,-74.7017,antioquia,38661,38661
9,segovia,2009,1,1,segovia,7.0781,-74.7017,antioquia,38661,38661
5,segovia,2010,8,1,segovia,7.0781,-74.7017,antioquia,38661,38661
4,segovia,2010,7,0,segovia,7.0781,-74.7017,antioquia,38661,38661
3,segovia,2010,16,2,segovia,7.0781,-74.7017,antioquia,38661,38661
8,segovia,2010,5,1,segovia,7.0781,-74.7017,antioquia,38661,38661
1,segovia,2010,7,0,segovia,7.0781,-74.7017,antioquia,38661,38661
9,segovia,2010,3,0,segovia,7.0781,-74.7017,antioquia,38661,38661
12,segovia,2010,1,0,segovia,7.0781,-74.7017,antioquia,38661,38661
6,segovia,2010,18,0,segovia,7.0781,-74.7017,antioquia,38661,38661
11,segovia,2010,3,0,segovia,7.0781,-74.7017,antioquia,38661,38661
7,segovia,2010,7,0,segovia,7.0781,-74.7017,antioquia,38661,38661
10,segovia,2010,6,1,segovia,7.0781,-74.7017,antioquia,38661,38661
2,segovia,2010,3,1,segovia,7.0781,-74.7017,antioquia,38661,38661
2,segovia,2011,1,1,segovia,7.0781,-74.7017,antioquia,38661,38661
4,segovia,2011,3,2,segovia,7.0781,-74.7017,antioquia,38661,38661
9,segovia,2011,3,2,segovia,7.0781,-74.7017,antioquia,38661,38661
7,segovia,2011,1,1,segovia,7.0781,-74.7017,antioquia,38661,38661
1,segovia,2011,3,3,segovia,7.0781,-74.7017,antioquia,38661,38661
3,segovia,2011,2,2,segovia,7.0781,-74.7017,antioquia,38661,38661
8,segovia,2012,19,18,segovia,7.0781,-74.7017,antioquia,38661,38661
5,segovia,2012,4,4,segovia,7.0781,-74.7017,antioquia,38661,38661
11,segovia,2012,3,3,segovia,7.0781,-74.7017,antioquia,38661,38661
10,segovia,2012,8,8,segovia,7.0781,-74.7017,antioquia,38661,38661
4,segovia,2012,1,1,segovia,7.0781,-74.7017,antioquia,38661,38661
6,segovia,2012,3,3,segovia,7.0781,-74.7017,antioquia,38661,38661
7,segovia,2012,5,4,segovia,7.0781,-74.7017,antioquia,38661,38661
9,segovia,2012,11,10,segovia,7.0781,-74.7017,antioquia,38661,38661
7,segovia,2013,3,3,segovia,7.0781,-74.7017,antioquia,38661,38661
3,segovia,2013,7,6,segovia,7.0781,-74.7017,antioquia,38661,38661
1,segovia,2013,1,1,segovia,7.0781,-74.7017,antioquia,38661,38661
4,segovia,2013,3,1,segovia,7.0781,-74.7017,antioquia,38661,38661
5,segovia,2013,3,2,segovia,7.0781,-74.7017,antioquia,38661,38661
10,segovia,2013,5,5,segovia,7.0781,-74.7017,antioquia,38661,38661
12,segovia,2013,3,2,segovia,7.0781,-74.7017,antioquia,38661,38661
8,segovia,2013,2,1,segovia,7.0781,-74.7017,antioquia,38661,38661
6,segovia,2013,3,3,segovia,7.0781,-74.7017,antioquia,38661,38661
9,segovia,2013,3,3,segovia,7.0781,-74.7017,antioquia,38661,38661
7,segovia,2014,3,3,segovia,7.0781,-74.7017,antioquia,38661,38661
1,segovia,2014,2,1,segovia,7.0781,-74.7017,antioquia,38661,38661
,segovia,2014,2,1,segovia,7.0781,-74.7017,antioquia,38661,38661
8,segovia,2014,1,1,segovia,7.0781,-74.7017,antioquia,38661,38661
12,segovia,2014,2,2,segovia,7.0781,-74.7017,antioquia,38661,38661
4,segovia,2014,3,3,segovia,7.0781,-74.7017,antioquia,38661,38661
9,segovia,2014,2,1,segovia,7.0781,-74.7017,antioquia,38661,38661
2,segovia,2014,2,1,segovia,7.0781,-74.7017,antioquia,38661,38661
6,segovia,2014,2,2,segovia,7.0781,-74.7017,antioquia,38661,38661
9,segovia,2015,3,2,segovia,7.0781,-74.7017,antioquia,38661,38661
10,segovia,2015,5,4,segovia,7.0781,-74.7017,antioquia,38661,38661
8,segovia,2015,4,4,segovia,7.0781,-74.7017,antioquia,38661,38661
5,segovia,2015,1,1,segovia,7.0781,-74.7017,antioquia,38661,38661
2,segovia,2015,2,2,segovia,7.0781,-74.7017,antioquia,38661,38661
3,segovia,2015,4,3,segovia,7.0781,-74.7017,antioquia,38661,38661
4,segovia,2015,3,2,segovia,7.0781,-74.7017,antioquia,38661,38661
12,segovia,2015,4,3,segovia,7.0781,-74.7017,antioquia,38661,38661
11,segovia,2015,2,2,segovia,7.0781,-74.7017,antioquia,38661,38661
1,segovia,2015,1,1,segovia,7.0781,-74.7017,antioquia,38661,38661
3,segovia,2016,13,10,segovia,7.0781,-74.7017,antioquia,38661,38661
1,segovia,2016,14,13,segovia,7.0781,-74.7017,antioquia,38661,38661
8,segovia,2016,3,3,segovia,7.0781,-74.7017,antioquia,38661,38661
12,segovia,2016,2,1,segovia,7.0781,-74.7017,antioquia,38661,38661
4,segovia,2016,9,7,segovia,7.0781,-74.7017,antioquia,38661,38661
2,segovia,2016,12,12,segovia,7.0781,-74.7017,antioquia,38661,38661
6,segovia,2016,2,2,segovia,7.0781,-74.7017,antioquia,38661,38661
5,segovia,2016,7,6,segovia,7.0781,-74.7017,antioquia,38661,38661
7,segovia,2016,2,2,segovia,7.0781,-74.7017,antioquia,38661,38661
9,segovia,2016,1,1,segovia,7.0781,-74.7017,antioquia,38661,38661
10,segovia,2016,2,1,segovia,7.0781,-74.7017,antioquia,38661,38661
8,segovia,2017,3,3,segovia,7.0781,-74.7017,antioquia,38661,38661
7,segovia,2017,1,0,segovia,7.0781,-74.7017,antioquia,38661,38661
9,segovia,2017,1,1,segovia,7.0781,-74.7017,antioquia,38661,38661
1,segovia,2017,1,1,segovia,7.0781,-74.7017,antioquia,38661,38661
6,segovia,2017,1,0,segovia,7.0781,-74.7017,antioquia,38661,38661
11,sevilla,2007,3,0,sevilla,4.2642,-75.9309,valle del cauca,,
8,sevilla,2007,2,0,sevilla,4.2642,-75.9309,valle del cauca,,
7,sevilla,2007,2,0,sevilla,4.2642,-75.9309,valle del cauca,,
2,sevilla,2007,1,1,sevilla,4.2642,-75.9309,valle del cauca,,
10,sevilla,2007,1,1,sevilla,4.2642,-75.9309,valle del cauca,,
9,sevilla,2007,9,0,sevilla,4.2642,-75.9309,valle del cauca,,
3,sevilla,2007,2,0,sevilla,4.2642,-75.9309,valle del cauca,,
4,sevilla,2007,1,0,sevilla,4.2642,-75.9309,valle del cauca,,
5,sevilla,2007,1,0,sevilla,4.2642,-75.9309,valle del cauca,,
12,sevilla,2008,1,1,sevilla,4.2642,-75.9309,valle del cauca,,
1,sevilla,2008,1,1,sevilla,4.2642,-75.9309,valle del cauca,,
10,sevilla,2008,1,1,sevilla,4.2642,-75.9309,valle del cauca,,
8,sevilla,2008,1,0,sevilla,4.2642,-75.9309,valle del cauca,,
6,sevilla,2008,2,0,sevilla,4.2642,-75.9309,valle del cauca,,
3,sevilla,2008,3,1,sevilla,4.2642,-75.9309,valle del cauca,,
2,sevilla,2008,1,0,sevilla,4.2642,-75.9309,valle del cauca,,
9,sevilla,2008,1,1,sevilla,4.2642,-75.9309,valle del cauca,,
7,sevilla,2008,1,0,sevilla,4.2642,-75.9309,valle del cauca,,
8,sevilla,2009,5,0,sevilla,4.2642,-75.9309,valle del cauca,,
12,sevilla,2009,11,2,sevilla,4.2642,-75.9309,valle del cauca,,
9,sevilla,2009,3,0,sevilla,4.2642,-75.9309,valle del cauca,,
11,sevilla,2009,2,0,sevilla,4.2642,-75.9309,valle del cauca,,
10,sevilla,2009,7,2,sevilla,4.2642,-75.9309,valle del cauca,,
8,sevilla,2010,12,0,sevilla,4.2642,-75.9309,valle del cauca,,
5,sevilla,2010,51,3,sevilla,4.2642,-75.9309,valle del cauca,,
2,sevilla,2010,47,9,sevilla,4.2642,-75.9309,valle del cauca,,
1,sevilla,2010,18,9,sevilla,4.2642,-75.9309,valle del cauca,,
3,sevilla,2010,84,3,sevilla,4.2642,-75.9309,valle del cauca,,
4,sevilla,2010,67,10,sevilla,4.2642,-75.9309,valle del cauca,,
6,sevilla,2010,25,2,sevilla,4.2642,-75.9309,valle del cauca,,
7,sevilla,2010,7,0,sevilla,4.2642,-75.9309,valle del cauca,,
10,sevilla,2010,3,0,sevilla,4.2642,-75.9309,valle del cauca,,
9,sevilla,2010,5,0,sevilla,4.2642,-75.9309,valle del cauca,,
11,sevilla,2010,6,0,sevilla,4.2642,-75.9309,valle del cauca,,
12,sevilla,2010,2,0,sevilla,4.2642,-75.9309,valle del cauca,,
8,sevilla,2011,3,1,sevilla,4.2642,-75.9309,valle del cauca,,
12,sevilla,2011,1,0,sevilla,4.2642,-75.9309,valle del cauca,,
2,sevilla,2011,1,0,sevilla,4.2642,-75.9309,valle del cauca,,
5,sevilla,2011,1,0,sevilla,4.2642,-75.9309,valle del cauca,,
3,sevilla,2011,3,1,sevilla,4.2642,-75.9309,valle del cauca,,
9,sevilla,2011,1,0,sevilla,4.2642,-75.9309,valle del cauca,,
7,sevilla,2011,1,1,sevilla,4.2642,-75.9309,valle del cauca,,
9,sevilla,2012,2,1,sevilla,4.2642,-75.9309,valle del cauca,,
2,sevilla,2012,1,1,sevilla,4.2642,-75.9309,valle del cauca,,
10,sevilla,2012,2,0,sevilla,4.2642,-75.9309,valle del cauca,,
7,sevilla,2012,1,0,sevilla,4.2642,-75.9309,valle del cauca,,
4,sevilla,2012,1,1,sevilla,4.2642,-75.9309,valle del cauca,,
10,sevilla,2013,3,3,sevilla,4.2642,-75.9309,valle del cauca,,
4,sevilla,2013,5,5,sevilla,4.2642,-75.9309,valle del cauca,,
8,sevilla,2013,3,1,sevilla,4.2642,-75.9309,valle del cauca,,
5,sevilla,2013,3,2,sevilla,4.2642,-75.9309,valle del cauca,,
7,sevilla,2013,8,6,sevilla,4.2642,-75.9309,valle del cauca,,
2,sevilla,2013,1,0,sevilla,4.2642,-75.9309,valle del cauca,,
11,sevilla,2013,2,2,sevilla,4.2642,-75.9309,valle del cauca,,
12,sevilla,2013,4,4,sevilla,4.2642,-75.9309,valle del cauca,,
9,sevilla,2013,2,2,sevilla,4.2642,-75.9309,valle del cauca,,
3,sevilla,2013,1,0,sevilla,4.2642,-75.9309,valle del cauca,,
1,sevilla,2014,5,5,sevilla,4.2642,-75.9309,valle del cauca,,
2,sevilla,2014,2,2,sevilla,4.2642,-75.9309,valle del cauca,,
10,sevilla,2014,4,4,sevilla,4.2642,-75.9309,valle del cauca,,
4,sevilla,2014,4,4,sevilla,4.2642,-75.9309,valle del cauca,,
5,sevilla,2014,3,2,sevilla,4.2642,-75.9309,valle del cauca,,
,sevilla,2014,2,1,sevilla,4.2642,-75.9309,valle del cauca,,
7,sevilla,2014,4,2,sevilla,4.2642,-75.9309,valle del cauca,,
12,sevilla,2014,6,5,sevilla,4.2642,-75.9309,valle del cauca,,
3,sevilla,2014,2,2,sevilla,4.2642,-75.9309,valle del cauca,,
9,sevilla,2014,3,3,sevilla,4.2642,-75.9309,valle del cauca,,
8,sevilla,2014,3,3,sevilla,4.2642,-75.9309,valle del cauca,,
11,sevilla,2014,1,0,sevilla,4.2642,-75.9309,valle del cauca,,
8,sevilla,2015,6,5,sevilla,4.2642,-75.9309,valle del cauca,,
12,sevilla,2015,6,5,sevilla,4.2642,-75.9309,valle del cauca,,
11,sevilla,2015,4,3,sevilla,4.2642,-75.9309,valle del cauca,,
9,sevilla,2015,3,3,sevilla,4.2642,-75.9309,valle del cauca,,
1,sevilla,2015,4,4,sevilla,4.2642,-75.9309,valle del cauca,,
7,sevilla,2015,2,1,sevilla,4.2642,-75.9309,valle del cauca,,
3,sevilla,2015,2,2,sevilla,4.2642,-75.9309,valle del cauca,,
2,sevilla,2015,1,1,sevilla,4.2642,-75.9309,valle del cauca,,
10,sevilla,2015,1,1,sevilla,4.2642,-75.9309,valle del cauca,,
5,sevilla,2015,1,1,sevilla,4.2642,-75.9309,valle del cauca,,
4,sevilla,2015,1,1,sevilla,4.2642,-75.9309,valle del cauca,,
6,sevilla,2016,6,5,sevilla,4.2642,-75.9309,valle del cauca,,
5,sevilla,2016,22,20,sevilla,4.2642,-75.9309,valle del cauca,,
2,sevilla,2016,12,9,sevilla,4.2642,-75.9309,valle del cauca,,
3,sevilla,2016,10,8,sevilla,4.2642,-75.9309,valle del cauca,,
1,sevilla,2016,2,1,sevilla,4.2642,-75.9309,valle del cauca,,
4,sevilla,2016,24,20,sevilla,4.2642,-75.9309,valle del cauca,,
10,sevilla,2016,7,5,sevilla,4.2642,-75.9309,valle del cauca,,
9,sevilla,2016,3,1,sevilla,4.2642,-75.9309,valle del cauca,,
7,sevilla,2016,3,3,sevilla,4.2642,-75.9309,valle del cauca,,
11,sevilla,2016,2,1,sevilla,4.2642,-75.9309,valle del cauca,,
3,sevilla,2017,3,0,sevilla,4.2642,-75.9309,valle del cauca,,
1,sevilla,2017,4,1,sevilla,4.2642,-75.9309,valle del cauca,,
2,sevilla,2017,2,0,sevilla,4.2642,-75.9309,valle del cauca,,
7,sibate,2009,1,0,sibate,4.4908,-74.2594,cundinamarca,38412,38412
5,sibate,2013,1,0,sibate,4.4908,-74.2594,cundinamarca,38412,38412
6,sibate,2013,1,0,sibate,4.4908,-74.2594,cundinamarca,38412,38412
2,sibate,2016,1,0,sibate,4.4908,-74.2594,cundinamarca,38412,38412
12,sibundoy,2010,1,0,sibundoy,1.2033,-76.9192,putumayo,,
12,sibundoy,2014,1,0,sibundoy,1.2033,-76.9192,putumayo,,
10,sibundoy,2014,1,0,sibundoy,1.2033,-76.9192,putumayo,,
5,silos,2007,1,0,silos,7.2052,-72.7564,norte de santander,,
9,silos,2010,1,0,silos,7.2052,-72.7564,norte de santander,,
12,silos,2013,1,0,silos,7.2052,-72.7564,norte de santander,,
8,silos,2014,1,1,silos,7.2052,-72.7564,norte de santander,,
6,silvania,2007,1,1,silvania,4.4033,-74.3881,cundinamarca,22020,22020
4,silvania,2008,1,0,silvania,4.4033,-74.3881,cundinamarca,22020,22020
8,silvania,2008,1,0,silvania,4.4033,-74.3881,cundinamarca,22020,22020
12,silvania,2009,1,1,silvania,4.4033,-74.3881,cundinamarca,22020,22020
4,silvania,2009,1,1,silvania,4.4033,-74.3881,cundinamarca,22020,22020
1,silvania,2010,2,0,silvania,4.4033,-74.3881,cundinamarca,22020,22020
10,silvania,2010,2,1,silvania,4.4033,-74.3881,cundinamarca,22020,22020
4,silvania,2010,47,5,silvania,4.4033,-74.3881,cundinamarca,22020,22020
5,silvania,2010,38,3,silvania,4.4033,-74.3881,cundinamarca,22020,22020
3,silvania,2010,14,2,silvania,4.4033,-74.3881,cundinamarca,22020,22020
11,silvania,2010,1,0,silvania,4.4033,-74.3881,cundinamarca,22020,22020
2,silvania,2010,8,0,silvania,4.4033,-74.3881,cundinamarca,22020,22020
6,silvania,2010,5,1,silvania,4.4033,-74.3881,cundinamarca,22020,22020
7,silvania,2010,3,1,silvania,4.4033,-74.3881,cundinamarca,22020,22020
6,silvania,2011,1,0,silvania,4.4033,-74.3881,cundinamarca,22020,22020
2,silvania,2012,1,0,silvania,4.4033,-74.3881,cundinamarca,22020,22020
8,silvania,2012,1,0,silvania,4.4033,-74.3881,cundinamarca,22020,22020
5,silvania,2012,1,1,silvania,4.4033,-74.3881,cundinamarca,22020,22020
10,silvania,2012,1,0,silvania,4.4033,-74.3881,cundinamarca,22020,22020
11,silvania,2012,1,0,silvania,4.4033,-74.3881,cundinamarca,22020,22020
4,silvania,2012,1,1,silvania,4.4033,-74.3881,cundinamarca,22020,22020
7,silvania,2013,6,2,silvania,4.4033,-74.3881,cundinamarca,22020,22020
8,silvania,2013,2,1,silvania,4.4033,-74.3881,cundinamarca,22020,22020
5,silvania,2013,10,4,silvania,4.4033,-74.3881,cundinamarca,22020,22020
9,silvania,2013,3,1,silvania,4.4033,-74.3881,cundinamarca,22020,22020
4,silvania,2013,4,2,silvania,4.4033,-74.3881,cundinamarca,22020,22020
12,silvania,2013,3,1,silvania,4.4033,-74.3881,cundinamarca,22020,22020
1,silvania,2013,4,1,silvania,4.4033,-74.3881,cundinamarca,22020,22020
2,silvania,2013,5,2,silvania,4.4033,-74.3881,cundinamarca,22020,22020
3,silvania,2013,3,1,silvania,4.4033,-74.3881,cundinamarca,22020,22020
11,silvania,2013,4,1,silvania,4.4033,-74.3881,cundinamarca,22020,22020
